div_and_fold,fold_growth,division_ratio,added_length,generationtime,length_birth,length_final,growth_rate,lineage_ID,generation,start_time,end_time
1.2551684040652324,0.84557347348859,0.46342563168315054,2.41230698388199,2.8333333333899997,1.41197990915122,3.82428689303321,0.298437696519416,113.0,0.0,0.0,2.8333333333899997
0.8883948227175816,0.526477465183831,0.4641502138178276,1.6224330972553298,1.50000000003,1.77504357910208,3.39747667635741,0.350984976782201,113.0,1.0,3.000000000006,4.50000000009
0.902888923220996,0.5992113704523837,0.46465081094468985,1.4889037651496502,1.6666666666999999,1.57864029283514,3.06754405798479,0.3595268222642397,113.0,2.0,4.666666666676,6.33333333346
,,0.5634966152745476,,,1.72855069387998,,,113.0,3.0,6.500000000013,
1.1435065666941477,0.6952678701927701,0.5246795018231316,1.86111046524563,5.166666666769999,1.57796348475228,3.43907394999791,0.1345679748733287,114.0,0.0,0.0,5.166666666769999
0.9039720866312598,0.589389426411055,0.4656898786546545,1.5072849241999098,2.66666666672,1.60154193045891,3.10882685465882,0.2210210348997252,114.0,1.0,5.333333333344,8.00000000016
1.0677057547197848,0.6597699326085938,0.5111169709532322,1.7303381579753498,3.00000000006,1.58897416517128,3.31931232314663,0.2199233108651328,114.0,2.0,8.166666666683,11.166666666889999
1.0285176145834587,0.5649087438568723,0.5312846315876006,1.6504715679331101,1.83333333337,1.76349962472714,3.41397119266025,0.3081320420975859,114.0,3.0,11.333333333356,13.166666666929999
0.9811691180319172,0.46209466353450906,0.5672637437018432,1.4130610244501303,1.33333333336,1.9366220796387,3.34968310408883,0.3465709976439504,114.0,4.0,13.33333333336,14.66666666696
1.0582855764125507,0.6593596264313395,0.5033793553180799,1.85875999315393,2.3333333333799997,1.6861613214561,3.54492131461003,0.282582697036351,114.0,5.0,14.833333333363,17.16666666701
0.8078640743137631,0.4354221406543765,0.4942478453626923,1.11174485461627,1.00000000002,1.75206972172629,2.86381457634256,0.4354221406456681,114.0,6.0,17.333333333368,18.3333333337
1.2403605682562362,0.7116272266970947,0.5649606683538358,1.9342200782008,1.83333333337,1.61794259709195,3.55216267529275,0.3881603054633794,114.0,7.0,18.500000000037,20.33333333374
0.9729244402327368,0.580422231195851,0.4971978473992538,1.68985824670729,1.50000000003,1.76612763576753,3.45598588247482,0.3869481541228284,114.0,8.0,20.500000000041002,22.00000000044
