div_and_fold,fold_growth,division_ratio,added_length,generationtime,length_birth,length_final,growth_rate,lineage_ID,generation,start_time,end_time,protein_level
0.9512500571660086,0.5376509201971769,0.5488747157393755,1.37608191467525,5.666666666779999,1.87709457312555,3.2531764878008,0.0948795741505454,4.0,2.0,8.000000000016,13.66666666694,1.3364548378987935
0.9846625567569716,0.5352211213718082,0.5511380924059097,1.41033159431331,3.66666666674,1.79294948374629,3.2032810780596,0.1459693967348465,4.0,3.0,13.833333333361,17.50000000035,1.2690959695647643
0.9512743152056272,0.5681081725187217,0.5008113509767692,1.44295948968094,4.166666666749999,1.60423952426135,3.04719901394229,0.1363459614017663,4.0,4.0,17.666666666702,21.83333333377,1.2271228500131206
1.079202155045368,0.6480822586918703,0.5101550646777647,1.7339997326548902,4.166666666749999,1.55454401004375,3.28854374269864,0.1555397420829381,4.0,5.0,22.000000000044,26.16666666719,1.4175433482303916
0.974645353426895,0.6397072893326303,0.48130274158922,1.62237875916539,4.666666666759999,1.58278511919693,3.20516387836232,0.1370801334256792,4.0,6.0,26.333333333386,31.00000000062,1.4180580880226301
1.0484561392293164,0.6525222688789061,0.5166981460011512,1.7043715119253502,5.666666666779999,1.65610223357967,3.36047374550502,0.1151509886233863,4.0,7.0,31.166666666729,36.83333333407,1.5242407841640933
,,0.5091977261608704,,,1.71114559003446,,,4.0,8.0,37.000000000074,,
0.7968944475518683,0.413679305006057,0.4989894445913169,1.20426960703751,2.33333333338,2.01714578936905,3.22141539640656,0.1772911307133358,5.0,0.0,0.0,2.33333333338,1.0335291009867544
0.979543935326724,0.5858590781353009,0.5171834813614562,1.48945508509324,3.66666666674,1.66606282962494,3.15551791471818,0.1597797485791592,5.0,1.0,2.500000000005,6.166666666789999,1.3270751662952467
,,0.5290667319375373,,,1.6694795507103,,,5.0,2.0,6.333333333346,,
1.0401892455778767,0.6491200796692842,0.5107289352790024,1.64325018540235,4.50000000009,1.58511488257508,3.22836506797743,0.1442489065902893,6.0,0.0,0.0,4.50000000009,1.4485668206940057
1.1144983518291292,0.6137550110834996,0.5669602378012276,1.7676529207139202,4.166666666749999,1.83035462664966,3.59800754736358,0.1473012026570939,6.0,1.0,4.666666666676,8.83333333351,1.5509605665235808
0.8896841281576467,0.4779001657716319,0.5117219689466393,1.35991070145904,4.666666666759999,1.84117950642176,3.2010902078808,0.1024071783775873,6.0,2.0,9.000000000018,13.66666666694,1.1280620978671418
1.1874742735587154,0.7939257286516143,0.4802563775364735,2.26386828179486,7.50000000015,1.53734398740431,3.80121226919917,0.1058567638180981,6.0,3.0,13.833333333361,21.33333333376,1.8633583244277427
0.8512139100167215,0.5203709214063772,0.4822827618732316,1.4023856068127702,4.33333333342,1.83325915165579,3.23564475846856,0.1200855972452238,6.0,4.0,21.500000000043,25.83333333385,1.2514774131407478
0.9843223717681976,0.5468007506745672,0.4936809942448047,1.58754120147136,5.666666666779999,1.59737632138375,3.18491752285511,0.0964942501171114,6.0,5.0,26.000000000052,31.6666666673,1.1624375370078388
,,0.4589272520169823,,,1.46164544666463,,,6.0,6.0,31.833333333397,,
0.5122101734119447,0.0618297484432206,0.478667146293938,0.2128130574153401,0.33333333334,3.03689403251278,3.24970708992812,0.1854892453259523,7.0,0.0,0.0,0.33333333334,0.19369680306806372
0.8964475508828726,0.5334593190494078,0.4948830273611804,1.3049670791520502,2.83333333339,1.60822488270072,2.91319196185277,0.1882797596607313,7.0,1.0,0.500000000001,3.3333333334,1.1335084743662855
1.1918394235079364,0.7645056045656796,0.4803603271833424,2.07267518443908,5.0000000001,1.39938184394348,3.47205702838256,0.1529011209100779,7.0,2.0,3.500000000007,8.50000000017,1.6063954567048055
0.9427200693705636,0.6945995499220223,0.4285357181718875,1.78527739046369,6.166666666789999,1.48790045219167,3.27317784265536,0.1126377648499671,7.0,3.0,8.666666666684,14.83333333363,1.4922255543154712
1.0079726172208747,0.673088888420945,0.4729767147486848,1.75113673388338,6.666666666799999,1.54813690280732,3.2992736366907,0.1009633332611225,7.0,4.0,15.00000000003,21.6666666671,1.4866496642940408
,,0.4498668942807801,,,1.4842339843205,,,7.0,5.0,21.833333333377,,
0.7133143143698661,0.2316044748861922,0.5717348448121506,0.6601968383143402,1.50000000003,2.66604711882502,3.32624395713936,0.1544029832543734,8.0,0.0,0.0,1.50000000003,0.6948279273035207
0.965318191853726,0.5058943086347228,0.5562729506921996,1.3605842616101398,4.166666666749999,1.85029954076001,3.21088380237015,0.1214146340699052,8.0,1.0,1.66666666667,5.83333333345,1.2183631115277311
1.202919229044091,0.783554187282907,0.5088433890635952,2.22859687220983,6.666666666799999,1.63383699588743,3.86243386809726,0.1175331280900854,8.0,2.0,6.000000000012,12.66666666692,1.9430233634370448
0.8881724189283482,0.5037152910223304,0.5097118568431125,1.4617788927371402,3.50000000007,1.96872833884158,3.43050723157872,0.1439186545749303,8.0,3.0,12.833333333359,16.33333333366,1.2892377842615088
1.034921620468434,0.5840985626995274,0.5365550400097393,1.70965015824071,4.50000000009,1.84065594489342,3.55030610313413,0.129799680597299,8.0,4.0,16.500000000033,21.00000000042,1.4603279123026156
0.995465613332048,0.5888096990230567,0.4900780473996909,1.7942805597777498,4.666666666759999,1.73992708269518,3.53420764247293,0.1261735069309887,8.0,5.0,21.166666666709,25.83333333385,1.3951473142126025
0.9542396567130228,0.5865959581513227,0.4861391195500901,1.65436449588692,4.00000000008,1.71811659161899,3.37248108750591,0.1466489895348977,8.0,6.0,26.000000000052,30.0000000006,1.3708130733057555
0.9574445968179092,0.5568291513962171,0.5295611552701377,1.4430288142768,3.66666666674,1.78593498082632,3.22896379510312,0.1518624958322947,8.0,7.0,30.166666666727,33.83333333401,1.3307540437742107
,,0.5265474609911358,,,1.70020268794385,,,8.0,8.0,34.000000000068,,
0.9543939099497892,0.512265042743585,0.5386911824978582,1.58771093240992,3.50000000007,2.05744591787307,3.64515685028299,0.1463614407809542,9.0,0.0,0.0,3.50000000007,1.376570043851169
0.9059278788662802,0.4883008565252288,0.5295467894565644,1.3719681063788,3.50000000007,1.93028110713296,3.30224921351176,0.1395145304329894,9.0,1.0,3.666666666674,7.166666666809999,1.215198888092226
1.0753315050270036,0.6441064042280777,0.5326484736415688,1.7920746135787302,4.50000000009,1.75893800316111,3.55101261673984,0.1431347564922657,9.0,2.0,7.333333333348,11.83333333357,1.5905805628127279
1.0028384961695809,0.572018433043267,0.5298741287575245,1.67950243594859,3.66666666674,1.881589716502,3.56109215245059,0.1560050271904982,9.0,3.0,12.000000000024,15.66666666698,1.45228580135495
1.0976943539114823,0.6378732787121635,0.520456012522059,2.0555989276154696,5.0000000001,1.85339182188803,3.9089907495035,0.1275746557398812,9.0,4.0,15.833333333365,20.83333333375,1.654063013681893
1.0134054070990386,0.6369134548838328,0.4964467957702064,2.02078642956058,9.16666666685,1.94060593228639,3.96139236184697,0.0694814678041194,9.0,5.0,21.000000000042,30.16666666727,1.7283741452782737
0.8194540345849995,0.4287813646034042,0.5064087518802021,1.2400951918190102,2.16666666671,2.00608376167069,3.2461789534897,0.1978990913514594,9.0,6.0,30.333333333394,32.50000000065,1.0740277728607928
0.954739680173536,0.5578468190488324,0.5113869866854329,1.43920218257405,4.666666666759999,1.66005367326677,3.09925585584082,0.1195386040795019,9.0,7.0,32.666666666732,37.33333333408,1.2399057768833361
,,0.5035666455086462,,,1.56068187489879,,,9.0,8.0,37.500000000075,,
0.9699230889266548,0.5572936638990262,0.5366961356247265,1.98935493849702,2.83333333339,2.46447987536274,4.45383481385976,0.1966918813721931,10.0,0.0,0.0,2.83333333339,1.8383565765809102
0.8944003597261502,0.4576806736161118,0.562348402918913,1.47890456523833,2.50000000005,2.50460689443869,3.98351145967702,0.1830722694427833,10.0,1.0,3.000000000006,5.50000000011,1.4536845053963905
0.8992765716822636,0.4929686586127123,0.5148179568907343,1.5314952977936098,2.83333333339,2.05078323092175,3.58227852871536,0.1739889383304187,10.0,2.0,5.666666666678,8.50000000017,1.3066959299604197
1.0887310868567994,0.6456559742064811,0.5300038622681844,2.00151654005252,3.50000000007,1.89862145593953,3.90013799599205,0.1844731354838766,10.0,3.0,8.666666666684,12.16666666691,1.7225009965878755
0.959937523008899,0.5451053559286477,0.5244739502749327,1.69836802589019,3.3333333334,2.04552078137531,3.7438888072655,0.1635316067753237,10.0,4.0,12.333333333358,15.66666666698,1.482573190546506
1.0135000105862857,0.5861894587595248,0.521660085513079,1.84139399044788,4.50000000009,1.95303735534958,3.79443134579746,0.130264324166178,10.0,5.0,15.833333333365,20.33333333374,1.5568194401210942
0.9445626556918448,0.5574347551279492,0.4897045862479006,1.72592771658702,4.00000000008,1.85815043223981,3.58407814882683,0.1393586887792001,10.0,6.0,20.500000000041,24.50000000049,1.3865283503787078
0.9054553558209308,0.5668018314227337,0.4583109759796021,1.60260040116003,3.16666666673,1.64262235437599,3.24522275553602,0.1789900520246519,10.0,7.0,24.666666666716,27.83333333389,1.2526980870834463
1.0457451547235743,0.6411153240735011,0.5102052389515616,1.73794632116118,3.66666666674,1.6557296514393,3.39367597260048,0.1748496338347306,10.0,8.0,28.000000000056,31.6666666673,1.4878341116672633
0.9894289865346836,0.6015399828605835,0.5131468048405081,1.61634739619326,3.66666666674,1.74145398200394,3.3578013781972,0.1640563589586962,10.0,9.0,31.833333333397,35.50000000071,1.4365723982903802
,,0.513143112940124,,,1.72303265184275,,,10.0,10.0,35.666666666738,,
1.0664499288364535,0.7023185623868297,0.4836936918259737,2.02139678087538,4.50000000009,1.67778019262824,3.69917697350362,0.1560707916383963,11.0,0.0,0.0,4.50000000009,1.7086968758069037
0.9071250513777523,0.5028560878739988,0.4995149730613183,1.5078218158761598,2.83333333339,1.84779428626871,3.35561610214487,0.1774786192460971,11.0,1.0,4.666666666676,7.50000000015,1.207416959985866
1.036064212377139,0.6138370804102302,0.5055457071930816,1.78021643848145,3.83333333341,1.69641731542732,3.47663375390877,0.160131412277727,11.0,2.0,7.666666666682,11.50000000023,1.437725291722121
0.9694300140287516,0.554358181524127,0.5130899207474038,1.58652737156381,3.16666666673,1.7838257372608,3.37035310882461,0.1750604783725389,11.0,3.0,11.66666666669,14.83333333363,1.3214997291839563
1.0166712579686776,0.6081443682198838,0.5089249685783562,1.7112842849408298,4.50000000009,1.71525685000653,3.42654113494736,0.1351431929350491,11.0,4.0,15.00000000003,19.50000000039,1.4357032636791407
1.0459979168239204,0.6101583557115033,0.5238109413589904,1.78929515156433,4.33333333342,1.79485973750208,3.58415488906641,0.1408057743921462,11.0,5.0,19.666666666706,24.00000000048,1.508979620215671
1.0053806331466253,0.597267420287685,0.5092867958617142,1.7780771523404302,4.33333333342,1.82536275932473,3.60343991166516,0.1378309431405553,11.0,6.0,24.166666666715,28.50000000057,1.4915888122893597
,,0.5019138301031786,,,1.80861632761052,,,11.0,7.0,28.666666666724,,
0.8956805910844445,0.5086454356787814,0.4981306030977088,1.52820680753551,2.83333333339,1.91484492944089,3.4430517369764,0.1795219184712736,12.0,0.0,0.0,2.83333333339,1.2696129953443471
0.9897093285033892,0.5868022667756163,0.5043936112119171,1.6709671234023502,3.50000000007,1.73665329920299,3.40762042260534,0.1676577905039658,12.0,1.0,3.000000000006,6.50000000013,1.3862469486054572
0.928022652079308,0.5359270967109899,0.5297060325919445,1.35731184722826,3.00000000006,1.80503709463756,3.16234894186582,0.1786423655667571,12.0,2.0,6.66666666668,9.66666666686,1.279828963657071
1.1148390415874063,0.7293187029562412,0.5190305561811002,1.8841543333793096,3.83333333341,1.64135573013533,3.52551006351464,0.1902570529413013,12.0,3.0,9.833333333353,13.66666666694,1.7622700454817786
1.21131283364275,0.7758438831420246,0.513867327453688,2.4588511508226003,5.33333333344,1.81164443424935,4.27049558507195,0.1454707280862202,12.0,4.0,13.833333333361,19.16666666705,2.1240165489702063
0.8947194056291301,0.5756932587369208,0.4855236680871048,1.74746859060348,8.83333333351,2.07342668101392,3.8208952716174,0.0651728217424989,12.0,5.0,19.333333333372,28.16666666723,1.6138785398251403
0.91603321242416,0.5446997444872145,0.4858130834218144,1.64382605665969,5.33333333344,1.85624091333628,3.50006696999597,0.1021312020893101,12.0,6.0,28.33333333339,33.66666666734,1.3440866652407693
,,0.4682543283487964,,,1.63892150821127,,,12.0,7.0,33.833333333401,,
0.6047085936692381,0.2093893483787829,0.4861174906843487,0.63025443418123,2.00000000004,2.5834796736472,3.21373410782843,0.1046946741872976,13.0,0.0,0.0,2.00000000004,0.6017568542249214
,,0.4892848754563352,,,1.57243149269861,,,13.0,1.0,2.166666666671,,
0.8769782398909848,0.4536993417032454,0.51897927415634,1.29387820035201,2.00000000004,1.87569248388031,3.16957068423232,0.2268496708470857,14.0,0.0,0.0,2.00000000004,1.076881295849978
0.92105820313439,0.6323311001708439,0.4565901364188271,1.47216436802371,3.3333333334,1.44719471110275,2.91935907912646,0.1896993300474592,14.0,1.0,2.166666666671,5.50000000011,1.27641500144645
1.15484129354973,0.7454568061976286,0.5002942882684089,1.91085774258306,4.166666666749999,1.46053867269149,3.37139641527455,0.1789096334838527,14.0,2.0,5.666666666678,9.83333333353,1.617406208063694
1.0690259853466384,0.6692067504230862,0.5123082662457467,1.87691612249657,4.00000000008,1.72719425233643,3.604110374833,0.1673016876024255,14.0,3.0,10.00000000002,14.00000000028,1.6454767842957891
0.9084646833566696,0.6300022251552869,0.4637294675639374,1.6028748052921795,3.16666666673,1.67133218516297,3.27420699045515,0.1989480710976906,14.0,4.0,14.166666666695,17.33333333368,1.466785789956049
1.05424133208731,0.6599621324828734,0.5164670860734861,1.76078419558521,4.33333333342,1.69102014356181,3.45180433914702,0.1522989536468479,14.0,5.0,17.500000000035,21.83333333377,1.5806287759537927
1.249225619839743,0.8577572272754963,0.4919706518281135,2.61389598442318,10.50000000021,1.69818643071327,4.31208241513645,0.0816911645007944,14.0,6.0,22.000000000044,32.50000000065,2.3059106353509304
0.7868434984544667,0.4003885322957713,0.5016993676378269,1.2295649922738,2.83333333339,2.16336902087615,3.39293401314995,0.1413135996309754,14.0,7.0,32.666666666732,35.50000000071,1.065252494647999
,,0.5086185742798243,,,1.72570926039385,,,14.0,8.0,35.666666666738,,
0.9011476471906048,0.534881455816649,0.5049854401357967,1.5025617618242402,3.16666666673,1.91530590024469,3.41786766206893,0.1689099334124057,15.0,0.0,0.0,3.16666666673,1.3545921421377567
0.9845203495240936,0.5913665130158979,0.5181468055525152,1.5940030543849402,2.83333333339,1.77095721090226,3.3649602652872,0.2087175928249661,15.0,1.0,3.33333333334,6.166666666789999,1.4281977830463894
1.0223368176496268,0.6000287477678969,0.5317739948979767,1.65072440618643,3.66666666674,1.78939836294473,3.44012276913116,0.1636442039334263,15.0,2.0,6.333333333346,10.0000000002,1.471191768905861
0.9443568569562112,0.6057315513567402,0.4883274104894106,1.5687972821847205,3.66666666674,1.67990624361548,3.2487035258002,0.1651995140030797,15.0,3.0,10.166666666687,13.83333333361,1.398677093965956
1.0101999135333957,0.6175288945226681,0.5405541827735507,1.52573974139652,3.3333333334,1.75610027946248,3.281840020859,0.1852586683530953,15.0,4.0,14.000000000028,17.33333333368,1.5003068981159708
1.016257325544118,0.651279672026712,0.517674508220016,1.63626904360687,3.66666666674,1.69892491885495,3.33519396246182,0.1776217287310054,15.0,5.0,17.500000000035,21.16666666709,1.559602307901154
0.9690645594006136,0.5702479179779909,0.5407401224668671,1.42854507603629,3.50000000007,1.80347319171236,3.23201826774865,0.1629279765618817,15.0,6.0,21.333333333376,24.83333333383,1.386339745290001
1.07123692941909,0.6087484715705876,0.5570947147966602,1.6617170298804402,5.166666666769999,1.80054029508903,3.46225732496947,0.1178222848177573,15.0,7.0,25.00000000005,30.16666666727,1.5090859144182969
,,0.5264049018707733,,,1.82254922740192,,,15.0,8.0,30.333333333394,,
0.9091987904176546,0.5873847488253985,0.4863063041221303,1.59151720549902,4.166666666749999,1.83016931072204,3.42168651622106,0.1409723397152762,16.0,0.0,0.0,4.166666666749999,1.462811680572894
1.1024548957239604,0.7270360949684431,0.5033968964753839,2.04978867846322,4.666666666759999,1.72246637297735,3.77225505144057,0.1557934489186934,16.0,1.0,4.333333333342,9.00000000018,1.8412121218787578
0.8756867392199321,0.5219592664670575,0.4865369652138684,1.4679722007613298,3.00000000006,1.83534152474058,3.30331372550191,0.1739864221522061,16.0,2.0,9.166666666685,12.16666666691,1.257808037728922
0.914365587015678,0.5920258306857435,0.4699383280893894,1.4680826643984,3.00000000006,1.5523537293171,3.0204363937155,0.1973419435579677,16.0,3.0,12.333333333358,15.33333333364,1.253753358585452
1.0780261036809269,0.6716526109030803,0.529853655120126,1.6557200136651802,5.50000000011,1.60038926326801,3.25610927693319,0.1221186565253904,16.0,4.0,15.500000000031,21.00000000042,1.5323240431650644
1.0468867831542228,0.6545340902702426,0.5112910140627105,1.74395835242504,4.83333333343,1.66481941410217,3.40877776652721,0.1354208462601004,16.0,5.0,21.166666666709,26.00000000052,1.5387023240409903
1.1251381929709776,0.7908109786421307,0.4744466032652089,2.2180630238552697,8.66666666684,1.6172830326148,3.83534605647007,0.0912474206107286,16.0,6.0,26.166666666719,34.83333333403,1.949123728934215
,,0.5177153544538297,,,1.9856175430785,,,16.0,7.0,35.00000000007,,
0.938625023459446,0.5508755154073043,0.51744623189254,1.51283216050206,4.00000000008,1.8586151929098,3.37144735341186,0.1377188788490717,17.0,0.0,0.0,4.00000000008,1.365656863732631
0.9967483521726964,0.604886649300539,0.4966231979084446,1.68614562771891,4.50000000009,1.67433896623136,3.36048459395027,0.1344192553974314,17.0,1.0,4.166666666675,8.66666666684,1.391450435034347
1.0210755410894938,0.601957462994372,0.5067518049293818,1.7283769916690002,3.83333333341,1.70293163342168,3.43130862509068,0.1570323816475651,17.0,2.0,8.833333333351,12.66666666692,1.40609195776581
1.0019110213672449,0.5879111822387502,0.514043008928186,1.67402571898799,4.166666666749999,1.76384021020285,3.43786592919084,0.1410986837344781,17.0,3.0,12.833333333359,17.00000000034,1.4114675244095143
,,0.48966294677388,,,1.68339556150111,,,17.0,4.0,17.166666666701,,
0.9871432018747496,0.6204088625262182,0.4882903255451996,1.6988727667128098,3.16666666673,1.66290137970471,3.36177414641752,0.1959185881622558,18.0,0.0,0.0,3.16666666673,1.429576765832863
1.009454686834516,0.6078543155260259,0.5152695357661022,1.6613388644052298,4.33333333342,1.73221980377504,3.39355866818027,0.1402740728108928,18.0,1.0,3.33333333334,7.666666666819999,1.4489787360694923
1.1011452404856072,0.6703543586421199,0.5147255220767353,1.99004971859826,4.83333333343,1.74675125717712,3.73680097577538,0.1386940052335268,18.0,2.0,7.833333333349,12.66666666692,1.668025080600861
0.9534874136039596,0.5513921687949243,0.4888374668994955,1.73630437423922,4.50000000009,1.8266883233056,3.56299269754482,0.1225315930630881,18.0,3.0,12.833333333359,17.33333333368,1.3438355591549869
0.930007378499952,0.5784487449650185,0.4909040132798974,1.56452208374641,5.33333333344,1.74908741451172,3.31360949825813,0.1084591396787718,18.0,4.0,17.500000000035,22.83333333379,1.3700076597845916
1.1174814032749807,0.6525693135932007,0.5408465365610505,1.91074277137009,5.50000000011,1.79215422064871,3.7028969920188,0.1186489661054817,18.0,5.0,23.000000000046,28.50000000057,1.6496220128548333
0.88680817919828,0.5476005451632,0.4753746066708066,1.52349613812753,4.50000000009,1.76026320112345,3.28375933925098,0.1216890100338329,18.0,6.0,28.666666666724,33.16666666733,1.283406387948971
0.8917003310820736,0.5181102587098408,0.4808742266644651,1.3490540571894198,3.3333333334,1.57907523281453,2.92812929000395,0.1554330776098436,18.0,7.0,33.3333333334,36.6666666674,1.0719584653275038
,,0.4645686582735269,,,1.36031709550855,,,18.0,8.0,36.833333333407,,
1.1129475294469389,0.7342295348041195,0.4883678739794898,2.4011349814959297,5.166666666769999,1.87748220068635,4.27861718218228,0.14210894221731,19.0,0.0,0.0,5.166666666769999,2.0349575598843255
0.8165148195002307,0.3899757132254859,0.5498160766133482,1.14110182378223,2.83333333339,2.35245251243792,3.49355433622015,0.137638487018007,19.0,1.0,5.333333333344,8.16666666683,1.12199028292042
0.9704897246984728,0.5147110988988414,0.5441500885844918,1.48944068444852,3.83333333341,1.90101790152893,3.39045858597745,0.134272460579621,19.0,2.0,8.33333333335,12.16666666691,1.2796798112551395
1.1798930609407647,0.7575371222984009,0.5052870262968976,2.2872238223105,11.00000000022,1.71315473669133,4.00037855900183,0.0688670111166591,19.0,3.0,12.333333333358,23.3333333338,1.941032390985869
0.8107440316252996,0.4639266974315945,0.4745084468576944,1.3450696240777702,3.66666666674,1.89821341687478,3.24328304095255,0.1265254629333589,19.0,4.0,23.500000000047,27.16666666721,1.1205275145462719
1.0179656407314412,0.6161563897109449,0.5113956704939726,1.64294979352702,5.666666666779999,1.65860090532966,3.30155069885668,0.1087334805350509,19.0,5.0,27.333333333388,33.000000000659995,1.412790878305374
0.9489348700345404,0.5043591116553425,0.5156227545556492,1.4306019176824,3.00000000006,1.70235466564961,3.13295658333201,0.1681197038817518,19.0,6.0,33.166666666733,36.16666666739,1.1166151420745312
,,0.4789838617233824,,,1.50063564289606,,,19.0,7.0,36.333333333406,,
0.7024091687006239,0.7287886126611153,0.4674861987375242,1.1831278608257496,3.00000000006,2.35437150468839,3.53749936551414,0.2429295375488465,20.0,0.0,0.0,3.00000000006,2.5252244853993973
,,0.483311725670755,,,1.70971492290584,,,20.0,1.0,3.166666666673,,
1.040861955895066,0.6222832092116642,0.5258184227399133,1.75951786466303,3.66666666674,1.7963275894605,3.55584545412353,0.1697136025088778,21.0,0.0,0.0,3.66666666674,1.5505490414112606
1.131025926698907,0.7296694645178837,0.510188448330968,2.2076021252041502,5.50000000011,1.81415127474401,4.02175339994816,0.1326671753642346,21.0,1.0,3.833333333341,9.33333333352,1.9491147563146367
0.9267875437584028,0.5062354007346187,0.5324776505477122,1.58581715365329,3.00000000006,2.14149380148667,3.72731095513996,0.1687451335748313,21.0,2.0,9.500000000019,12.50000000025,1.411316854567561
0.9409100003202926,0.5613833863062838,0.5075944136264792,1.61510193331675,3.50000000007,1.89196221867782,3.50706415199457,0.1603952532271589,21.0,3.0,12.666666666692,16.16666666699,1.4248292407418561
1.0534015944097648,0.6336317098554862,0.5435471478359919,1.78809225231391,4.00000000008,1.9062547170945,3.69434696940841,0.1584079274607034,21.0,4.0,16.333333333366,20.33333333374,1.685971569249056
