div_and_fold,fold_growth,division_ratio,added_length,generationtime,length_birth,length_final,growth_rate,lineage_ID,generation,start_time,end_time
1.0986671677981878,0.5915846269713255,0.5398771578689767,1.8469540331007102,1.83333333337,1.78444187688927,3.63139590998998,0.3226825237960876,952.0,0.0,0.0,1.83333333337
1.0441609939388135,0.8268709995825068,0.3933678643273715,2.36328750912057,2.8333333333899997,1.42847445363991,3.79176196276048,0.2918368233762245,952.0,1.0,2.000000000004,4.83333333343
0.9073063717079801,0.526873810559574,0.5025103503499176,1.53489015646228,2.00000000004,1.90539963235026,3.44028978881254,0.2634369052745183,952.0,2.0,5.00000000001,7.00000000014
0.90081499564469,0.6086703125229652,0.4725465194853193,1.47336766540139,2.3333333333799997,1.62569696572425,3.09906463112564,0.260858705361768,952.0,3.0,7.166666666681,9.50000000019
1.0690330925276457,0.7006375608801384,0.5178019988617247,1.7083007859567603,3.00000000006,1.60470186059853,3.31300264655529,0.2335458536220419,952.0,4.0,9.666666666686,12.66666666692
1.015782867422348,0.547711087386424,0.5505542323387395,1.5413036992853,2.00000000004,1.82398762881046,3.36529132809576,0.2738555436877349,952.0,5.0,12.833333333359,14.83333333363
1.1913324034747632,0.8588472101166269,0.45819448184243006,2.46722268996744,3.00000000006,1.54195791632566,4.0091806062931,0.2862824033664833,952.0,6.0,15.000000000030001,18.00000000036
0.832584740582445,0.45573615323639866,0.5040271652924557,1.31724665890331,1.33333333336,2.0207359361354,3.33798259503871,0.341802114920463,952.0,7.0,18.166666666703,19.50000000039
1.290907390161664,0.8551211275755359,0.48377672131698846,2.6941881245254797,2.8333333333899997,1.614838275641,4.30902640016648,0.3018074567853295,952.0,8.0,19.666666666706,22.500000000449997
1.0392678391595427,0.7700460599783965,0.4377471721019727,2.59196843459682,3.16666666673,1.88626412118562,4.47823255578244,0.2431724399883144,952.0,9.0,22.666666666712,25.83333333385
0.7678464789347494,0.37681883154455564,0.5058318749222297,1.17336232977931,1.00000000002,2.2652327700292,3.43859509980851,0.3768188315370193,952.0,10.0,26.000000000052,27.00000000054
1.0234138360484937,0.7018137204670589,0.45782570182447446,1.9448285868525501,1.83333333337,1.57427721486003,3.51910580171258,0.3828074838834669,952.0,11.0,27.166666666721,29.00000000058
1.0800272693497073,0.7165236757725953,0.49868183481156136,2.04581609148231,1.83333333337,1.75491413809404,3.80073022957635,0.3908310958681445,952.0,12.0,29.166666666725,31.00000000062
